Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Volkswagen,Vanagon,1990,regular unleaded,90,4,MANUAL,four wheel drive,3,N/A,Large,Passenger Minivan,15,14,873,2000
Volkswagen,Vanagon,1990,regular unleaded,90,4,AUTOMATIC,rear wheel drive,3,N/A,Large,Passenger Minivan,16,15,873,2000
Volkswagen,Vanagon,1990,regular unleaded,90,4,MANUAL,four wheel drive,3,N/A,Large,Passenger Minivan,15,14,873,2000
Volkswagen,Vanagon,1990,regular unleaded,90,4,MANUAL,rear wheel drive,3,N/A,Large,Passenger Minivan,18,16,873,2000
Volkswagen,Vanagon,1990,regular unleaded,90,4,MANUAL,rear wheel drive,3,N/A,Large,Passenger Minivan,18,16,873,2000
Volkswagen,Vanagon,1990,regular unleaded,90,4,MANUAL,rear wheel drive,3,N/A,Large,Passenger Minivan,18,16,873,2000
Volkswagen,Vanagon,1990,regular unleaded,90,4,MANUAL,rear wheel drive,3,N/A,Large,Passenger Minivan,18,16,873,2000
Volkswagen,Vanagon,1991,regular unleaded,90,4,MANUAL,rear wheel drive,3,N/A,Large,Passenger Minivan,18,16,873,2000
Volkswagen,Vanagon,1991,regular unleaded,90,4,MANUAL,rear wheel drive,3,N/A,Large,Passenger Minivan,18,16,873,2000
Volkswagen,Vanagon,1991,regular unleaded,90,4,MANUAL,rear wheel drive,3,N/A,Large,Passenger Minivan,18,16,873,2000
Volkswagen,Vanagon,1991,regular unleaded,90,4,MANUAL,rear wheel drive,3,N/A,Large,Passenger Minivan,18,16,873,2000
GMC,Vandura,1994,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,20,15,549,2000
GMC,Vandura,1994,regular unleaded,165,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,20,15,549,2000
GMC,Vandura,1994,regular unleaded,165,6,AUTOMATIC,rear wheel drive,3,N/A,Compact,Cargo Van,20,15,549,2000
GMC,Vandura,1994,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,20,15,549,2000
GMC,Vandura,1994,regular unleaded,200,8,AUTOMATIC,rear wheel drive,3,N/A,Large,Cargo Van,16,12,549,2000
GMC,Vandura,1994,regular unleaded,165,6,AUTOMATIC,rear wheel drive,3,N/A,Compact,Cargo Van,20,15,549,2000
GMC,Vandura,1995,regular unleaded,165,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,20,15,549,2000
GMC,Vandura,1995,regular unleaded,165,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,15,13,549,2000
GMC,Vandura,1995,regular unleaded,165,6,AUTOMATIC,rear wheel drive,3,N/A,Compact,Cargo Van,20,15,549,2000
GMC,Vandura,1995,regular unleaded,165,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,20,15,549,2000
GMC,Vandura,1995,regular unleaded,165,6,AUTOMATIC,rear wheel drive,3,N/A,Compact,Cargo Van,20,15,549,2000
Nissan,Van,1990,regular unleaded,106,4,AUTOMATIC,rear wheel drive,3,N/A,Compact,Passenger Minivan,19,15,2009,2000
Nissan,Van,1990,regular unleaded,106,4,MANUAL,rear wheel drive,3,N/A,Compact,Passenger Minivan,20,16,2009,2000
Mitsubishi,Vanwagon,1990,regular unleaded,107,4,AUTOMATIC,rear wheel drive,3,N/A,Compact,Passenger Minivan,19,16,436,2000
Mitsubishi,Vanwagon,1990,regular unleaded,107,4,AUTOMATIC,rear wheel drive,3,N/A,Compact,Cargo Minivan,20,18,436,2000
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,N/A,Midsize,Passenger Minivan,22,16,1385,31790
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,N/A,Midsize,Passenger Minivan,22,16,1385,33790
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,24,17,1385,24040
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,24,17,1385,26340
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Cargo Minivan,24,17,1385,22440
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,N/A,Midsize,Passenger Minivan,22,16,1385,29740
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,24,17,1385,21365
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,24,17,1385,22465
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,24,17,1385,31490
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,24,17,1385,25165
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,24,17,1385,29240
Chevrolet,Venture,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,24,17,1385,30240
Chevrolet,Venture,2004,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,24,17,1385,30575
Chevrolet,Venture,2004,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,N/A,Midsize,Passenger Minivan,22,16,1385,33625
Chevrolet,Venture,2004,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,24,17,1385,26675
Chevrolet,Venture,2004,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Cargo Minivan,24,17,1385,22600
Chevrolet,Venture,2004,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,N/A,Compact,Passenger Minivan,24,17,1385,21475
Chevrolet,Venture,2004,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,24,17,1385,23225
Chevrolet,Venture,2005,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,24,17,1385,30760
Chevrolet,Venture,2005,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Cargo Minivan,24,17,1385,23165
Chevrolet,Venture,2005,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,24,17,1385,26835
Chevrolet,Venture,2005,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,24,17,1385,23365
Suzuki,Verona,2004,,155,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,25,17,481,17199
Suzuki,Verona,2004,,155,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,25,17,481,20199
Suzuki,Verona,2004,,155,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,25,17,481,18499
Suzuki,Verona,2005,regular unleaded,155,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,25,18,481,19349
Suzuki,Verona,2005,regular unleaded,155,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,25,18,481,21049
Suzuki,Verona,2005,regular unleaded,155,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,25,18,481,17549
Suzuki,Verona,2005,regular unleaded,155,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,25,18,481,20549
Suzuki,Verona,2006,regular unleaded,155,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,25,17,481,20299
Suzuki,Verona,2006,regular unleaded,155,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,25,17,481,18299
Bugatti,Veyron 16.4,2008,premium unleaded (required),1001,16,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Compact,Coupe,14,8,820,2065902
Bugatti,Veyron 16.4,2008,premium unleaded (required),1001,16,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Compact,Coupe,14,8,820,1500000
Bugatti,Veyron 16.4,2009,premium unleaded (required),1001,16,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Compact,Coupe,14,8,820,1705769
Pontiac,Vibe,2008,regular unleaded,126,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,33,26,210,16855
Pontiac,Vibe,2009,regular unleaded,132,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,32,26,210,16100
Pontiac,Vibe,2009,regular unleaded,158,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,21,210,16495
Pontiac,Vibe,2009,regular unleaded,158,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,21,210,20875
Pontiac,Vibe,2009,regular unleaded,158,4,AUTOMATIC,all wheel drive,4,Hatchback,Compact,4dr Hatchback,26,20,210,20475
Acura,Vigor,1992,regular unleaded,176,5,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,24,18,204,2000
Acura,Vigor,1992,regular unleaded,176,5,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,24,18,204,2000
Acura,Vigor,1993,regular unleaded,176,5,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,24,18,204,2000
Acura,Vigor,1993,regular unleaded,176,5,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,24,18,204,2000
Acura,Vigor,1994,regular unleaded,176,5,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,24,18,204,2000
Acura,Vigor,1994,regular unleaded,176,5,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,24,18,204,2000
Suzuki,Vitara,2002,regular unleaded,127,4,AUTOMATIC,rear wheel drive,2,N/A,Compact,Convertible SUV,23,20,481,16599
Suzuki,Vitara,2002,regular unleaded,127,4,AUTOMATIC,four wheel drive,2,N/A,Compact,Convertible SUV,23,20,481,17999
Suzuki,Vitara,2002,regular unleaded,127,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,4dr SUV,23,20,481,17799
Suzuki,Vitara,2002,regular unleaded,127,4,MANUAL,four wheel drive,2,N/A,Compact,Convertible SUV,23,20,481,16999
Suzuki,Vitara,2002,regular unleaded,127,4,MANUAL,rear wheel drive,2,N/A,Compact,Convertible SUV,24,20,481,15999
Suzuki,Vitara,2002,regular unleaded,127,4,MANUAL,four wheel drive,4,N/A,Compact,4dr SUV,23,20,481,18199
Suzuki,Vitara,2002,regular unleaded,127,4,AUTOMATIC,four wheel drive,4,N/A,Compact,4dr SUV,23,20,481,19199
Suzuki,Vitara,2002,regular unleaded,127,4,MANUAL,rear wheel drive,4,N/A,Compact,4dr SUV,23,20,481,16799
Suzuki,Vitara,2003,regular unleaded,127,4,MANUAL,four wheel drive,4,N/A,Compact,4dr SUV,23,20,481,18199
Suzuki,Vitara,2003,regular unleaded,127,4,MANUAL,four wheel drive,2,N/A,Compact,Convertible SUV,23,20,481,16999
Suzuki,Vitara,2003,regular unleaded,127,4,MANUAL,rear wheel drive,2,N/A,Compact,Convertible SUV,24,20,481,15599
Suzuki,Vitara,2003,regular unleaded,127,4,MANUAL,rear wheel drive,4,N/A,Compact,4dr SUV,23,20,481,16799
Suzuki,Vitara,2004,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,N/A,Compact,4dr SUV,20,17,481,19199
Suzuki,Vitara,2004,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,4dr SUV,20,17,481,17999
Suzuki,Vitara,2004,regular unleaded,165,6,MANUAL,four wheel drive,4,N/A,Compact,4dr SUV,20,17,481,18199
Suzuki,Vitara,2004,regular unleaded,165,6,MANUAL,rear wheel drive,4,N/A,Compact,4dr SUV,21,17,481,16999
Chrysler,Voyager,2001,flex-fuel (unleaded/E85),180,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,22,16,1013,23525
Chrysler,Voyager,2001,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,22,18,1013,19160
Chrysler,Voyager,2002,flex-fuel (unleaded/E85),180,6,AUTOMATIC,front wheel drive,4,N/A,Large,Passenger Minivan,22,16,1013,23640
Chrysler,Voyager,2002,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,24,17,1013,16430
Chrysler,Voyager,2002,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,23,17,1013,19155
Chrysler,Voyager,2003,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,25,18,1013,20960
Chrysler,Voyager,2003,regular unleaded,180,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,24,17,1013,23790
Plymouth,Voyager,1998,regular unleaded,150,4,AUTOMATIC,front wheel drive,3,N/A,Midsize,Passenger Minivan,24,18,535,2000
Plymouth,Voyager,1998,regular unleaded,150,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,24,17,535,2000
Plymouth,Voyager,1998,regular unleaded,150,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,24,17,535,2000
Plymouth,Voyager,1999,flex-fuel (unleaded/E85),158,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,22,16,535,2166
Plymouth,Voyager,1999,flex-fuel (unleaded/E85),158,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,22,16,535,2110
Plymouth,Voyager,1999,regular unleaded,150,4,AUTOMATIC,front wheel drive,3,N/A,Midsize,Passenger Minivan,24,18,535,2000
Plymouth,Voyager,2000,flex-fuel (unleaded/E85),158,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,23,16,535,2317
Plymouth,Voyager,2000,regular unleaded,150,4,AUTOMATIC,front wheel drive,3,N/A,Midsize,Passenger Minivan,24,18,535,2008
Ford,Windstar Cargo,2001,regular unleaded,200,6,AUTOMATIC,front wheel drive,3,N/A,Midsize,Cargo Minivan,22,16,5657,20220
Ford,Windstar Cargo,2002,regular unleaded,200,6,AUTOMATIC,front wheel drive,3,N/A,Midsize,Cargo Minivan,21,16,5657,20585
Ford,Windstar Cargo,2003,regular unleaded,200,6,AUTOMATIC,front wheel drive,3,N/A,Midsize,Cargo Minivan,22,16,5657,21075
Ford,Windstar,2001,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,22,16,5657,31115
Ford,Windstar,2001,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,22,16,5657,25000
Ford,Windstar,2001,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,22,16,5657,27435
Ford,Windstar,2001,regular unleaded,200,6,AUTOMATIC,front wheel drive,3,N/A,Midsize,Passenger Minivan,22,16,5657,22185
Ford,Windstar,2001,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,22,16,5657,28595
Ford,Windstar,2001,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,22,16,5657,33765
Ford,Windstar,2002,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,21,16,5657,28900
Ford,Windstar,2002,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,21,16,5657,27460
Ford,Windstar,2002,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,21,16,5657,26375
Ford,Windstar,2002,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,21,16,5657,31630
Ford,Windstar,2002,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,21,16,5657,34040
Ford,Windstar,2002,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,21,16,5657,22340
Ford,Windstar,2003,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,22,16,5657,27870
Ford,Windstar,2003,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,22,16,5657,23070
Ford,Windstar,2003,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,22,16,5657,26315
Ford,Windstar,2003,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,22,16,5657,29230
Ford,Windstar,2003,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,22,16,5657,34825
Ford,Windstar,2003,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,22,16,5657,31835
Suzuki,X-90,1996,regular unleaded,95,4,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,26,22,481,2000
Suzuki,X-90,1996,regular unleaded,95,4,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,26,22,481,2000
Suzuki,X-90,1997,regular unleaded,95,4,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,26,22,481,2000
Suzuki,X-90,1997,regular unleaded,95,4,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,26,22,481,2000
Suzuki,X-90,1998,regular unleaded,95,4,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,26,22,481,2000
Suzuki,X-90,1998,regular unleaded,95,4,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,26,22,481,2000
Suzuki,X-90,1998,regular unleaded,95,4,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,26,22,481,2000
Scion,xA,2004,regular unleaded,108,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,34,27,105,12480
Scion,xA,2004,regular unleaded,108,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,34,27,105,13280
Scion,xA,2005,regular unleaded,108,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,27,105,13330
Scion,xA,2005,regular unleaded,108,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,34,27,105,12530
Scion,xA,2006,regular unleaded,103,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,27,105,13580
Scion,xA,2006,regular unleaded,103,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,34,27,105,12780
Volvo,XC,2002,premium unleaded (required),197,5,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,Wagon,23,17,870,36500
Hyundai,XG300,2001,regular unleaded,192,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,25,17,1439,24999
Hyundai,XG300,2001,regular unleaded,192,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,25,17,1439,23499
Hyundai,XG350,2003,regular unleaded,194,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,15,1439,23999
Hyundai,XG350,2003,regular unleaded,194,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,15,1439,25599
Hyundai,XG350,2004,regular unleaded,194,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,15,1439,25599
Hyundai,XG350,2004,regular unleaded,194,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,15,1439,23999
Hyundai,XG350,2005,regular unleaded,194,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,16,1439,24899
Hyundai,XG350,2005,regular unleaded,194,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,16,1439,26499
Suzuki,XL-7,2004,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,25799
Suzuki,XL-7,2004,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,27499
Suzuki,XL-7,2004,regular unleaded,185,6,MANUAL,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,21999
Suzuki,XL-7,2004,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,23799
Suzuki,XL-7,2004,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,22599
Suzuki,XL-7,2004,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,22999
Suzuki,XL-7,2004,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,25499
Suzuki,XL-7,2004,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,24499
Suzuki,XL-7,2004,regular unleaded,185,6,MANUAL,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,20099
Suzuki,XL-7,2004,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,21099
Suzuki,XL-7,2005,regular unleaded,185,6,MANUAL,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,22299
Suzuki,XL-7,2005,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,24799
Suzuki,XL-7,2005,regular unleaded,185,6,MANUAL,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,20899
Suzuki,XL-7,2005,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,21899
Suzuki,XL-7,2005,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,27799
Suzuki,XL-7,2005,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,23299
Suzuki,XL-7,2005,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,21399
Suzuki,XL-7,2005,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,25799
Suzuki,XL-7,2005,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,22899
Suzuki,XL-7,2005,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,23399
Suzuki,XL-7,2005,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,24099
Suzuki,XL-7,2005,regular unleaded,185,6,MANUAL,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,20399
Suzuki,XL-7,2005,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,26099
Suzuki,XL-7,2006,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,24899
Suzuki,XL-7,2006,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,26699
Suzuki,XL-7,2006,regular unleaded,185,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,15,481,23199
Suzuki,XL-7,2006,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,23699
Suzuki,XL-7,2006,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,25499
Suzuki,XL-7,2006,regular unleaded,185,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,21,16,481,21999
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,24599
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,481,29549
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,27949
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,481,28349
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,25949
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,481,24599
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,481,31749
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,481,26999
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,481,27549
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,24349
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,481,25949
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,481,26199
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,25399
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,481,28649
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,27049
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,22999
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,30149
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,16,481,26749
Suzuki,XL7,2008,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,481,25199
